,Time,IP1,IP2,Protocol,Pkt-size
1792,14.259723,172.16.155.40,74.125.250.44,UDP,148
1793,14.273393,142.250.76.174,172.16.155.40,TLSv1.2,134
1794,14.276442,74.125.250.44,172.16.155.40,UDP,587
1795,14.277466,74.125.250.44,172.16.155.40,UDP,100
1796,14.28075,74.125.250.44,172.16.155.40,UDP,81
1797,14.293377,172.16.155.40,74.125.250.44,UDP,84
1798,14.313682,172.16.155.40,142.250.76.174,TCP,54
1799,14.319699,74.125.250.44,172.16.155.40,UDP,164
1800,14.319699,74.125.250.44,172.16.155.40,UDP,185
1801,14.319699,74.125.250.44,172.16.155.40,UDP,185
1802,14.319699,74.125.250.44,172.16.155.40,UDP,189
1803,14.322642,74.125.250.44,172.16.155.40,UDP,846
1804,14.335101,74.125.250.44,172.16.155.40,UDP,160
1805,14.344039,172.16.155.40,74.125.250.44,UDP,84
1806,14.360201,172.16.155.40,74.125.250.44,UDP,100
1807,14.364895,74.125.250.44,172.16.155.40,UDP,706
1808,14.366849,74.125.250.44,172.16.155.40,UDP,706
1809,14.368921,172.16.155.40,74.125.250.44,UDP,100
1810,14.374327,172.16.155.40,74.125.250.44,DTLSv1.2,135
1811,14.385897,74.125.250.44,172.16.155.40,UDP,115
1812,14.390476,172.16.155.29,239.255.255.250,SSDP,215
1813,14.392239,74.125.250.44,172.16.155.40,DTLSv1.2,135
1814,14.394333,172.16.155.40,74.125.250.44,UDP,84
1815,14.406357,74.125.250.44,172.16.155.40,UDP,81
1816,14.407439,74.125.250.44,172.16.155.40,UDP,816
1817,14.421236,74.125.250.44,172.16.155.40,UDP,180
1818,14.422318,74.125.250.44,172.16.155.40,UDP,180
1819,14.422318,74.125.250.44,172.16.155.40,UDP,174
1820,14.422318,74.125.250.44,172.16.155.40,UDP,176
1821,14.433805,74.125.250.44,172.16.155.40,UDP,172
1822,14.434136,172.16.155.40,74.125.250.44,STUN,154
1823,14.445131,172.16.155.40,74.125.250.44,UDP,88
1824,14.451827,74.125.250.44,172.16.155.40,UDP,691
1825,14.452847,74.125.250.44,172.16.155.40,STUN,134
1826,14.495531,172.16.155.40,74.125.250.44,UDP,80
1827,14.49605,74.125.250.44,172.16.155.40,UDP,995
1828,14.510047,74.125.250.44,172.16.155.40,UDP,132
1829,14.523963,74.125.250.44,172.16.155.40,UDP,158
1830,14.523963,74.125.250.44,172.16.155.40,UDP,198
1831,14.523963,74.125.250.44,172.16.155.40,UDP,195
1832,14.523963,74.125.250.44,172.16.155.40,UDP,196
1833,14.533601,172.16.155.40,74.125.250.44,UDP,124
1834,14.542481,74.125.250.44,172.16.155.40,UDP,189
1835,14.546233,172.16.155.40,74.125.250.44,UDP,84
1836,14.551831,74.125.250.44,172.16.155.40,UDP,1153
1837,14.563768,172.16.155.3,224.0.0.2,HSRP,62
1838,14.582299,74.125.250.44,172.16.155.40,UDP,144
1839,14.595028,74.125.250.44,172.16.155.40,UDP,779
1840,14.5965,172.16.155.40,74.125.250.44,UDP,80
1841,14.604344,172.16.155.40,74.125.250.44,UDP,100
1842,14.621537,172.16.155.40,52.52.95.123,TLSv1.2,104
1843,14.622428,52.52.95.123,172.16.155.40,TCP,60
1844,14.630208,172.16.155.40,172.16.155.20,TCP,164
1845,14.631738,172.16.155.40,74.125.250.44,UDP,97
1846,14.632178,172.16.155.20,172.16.155.40,TCP,164
1847,14.632204,74.125.250.44,172.16.155.40,UDP,188
1848,14.632204,74.125.250.44,172.16.155.40,UDP,201
1849,14.632204,74.125.250.44,172.16.155.40,UDP,179
1850,14.632204,74.125.250.44,172.16.155.40,UDP,197
1851,14.64065,74.125.250.44,172.16.155.40,UDP,162
1852,14.647328,172.16.155.40,74.125.250.44,UDP,84
1853,14.651569,172.16.155.40,74.125.250.44,UDP,81
1854,14.673097,172.16.155.40,172.16.155.20,TCP,54
1855,14.673566,74.125.250.44,172.16.155.40,UDP,929
1856,14.677122,Cisco_88:0e:91,Cisco_88:0e:91,LOOP,60
1857,14.681772,74.125.250.44,172.16.155.40,UDP,116
1858,14.684239,74.125.250.44,172.16.155.40,UDP,100
1859,14.686885,172.16.155.40,74.125.250.44,UDP,136
1860,14.689978,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
1861,14.697637,172.16.155.40,74.125.250.44,UDP,80
1862,14.702794,74.125.250.44,172.16.155.40,UDP,81
1863,14.71599,74.125.250.44,172.16.155.40,UDP,785
1864,14.726716,172.16.155.40,142.251.42.46,TLSv1.2,789
1865,14.726748,172.16.155.40,142.251.42.46,TLSv1.2,168
1866,14.728679,142.251.42.46,172.16.155.40,TCP,60
1867,14.728679,142.251.42.46,172.16.155.40,TCP,60
1868,14.732258,74.125.250.44,172.16.155.40,UDP,179
1869,14.733283,74.125.250.44,172.16.155.40,UDP,179
1870,14.733283,74.125.250.44,172.16.155.40,UDP,181
1871,14.733283,74.125.250.44,172.16.155.40,UDP,182
1872,14.733283,74.125.250.44,172.16.155.40,UDP,176
1873,14.748434,172.16.155.40,74.125.250.44,UDP,88
1874,14.761053,74.125.250.44,172.16.155.40,UDP,1148
1875,14.783421,74.125.250.44,172.16.155.40,UDP,854
1876,14.798585,172.16.155.40,74.125.250.44,UDP,80
1877,14.803478,172.16.155.40,74.125.250.44,UDP,148
1878,14.806618,74.125.250.44,172.16.155.40,UDP,115
1879,14.820688,74.125.250.44,172.16.155.40,UDP,591
1880,14.835197,74.125.250.44,172.16.155.40,UDP,81
1881,14.837316,74.125.250.44,172.16.155.40,UDP,166
1882,14.837316,74.125.250.44,172.16.155.40,UDP,170
1883,14.837316,74.125.250.44,172.16.155.40,UDP,167
1884,14.837316,74.125.250.44,172.16.155.40,UDP,186
1885,14.846518,74.125.250.44,172.16.155.40,UDP,178
1886,14.849004,172.16.155.40,74.125.250.44,UDP,88
1887,14.861534,74.125.250.44,172.16.155.40,UDP,662
1888,14.895389,74.125.250.44,172.16.155.40,UDP,733
1889,14.897737,74.125.250.44,172.16.155.40,UDP,749
1890,14.899886,172.16.155.40,74.125.250.44,UDP,84
1891,14.917379,142.251.42.46,172.16.155.40,TLSv1.2,739
1892,14.918802,142.251.42.46,172.16.155.40,TLSv1.2,213
1893,14.918835,172.16.155.40,142.251.42.46,TCP,54
1894,14.91951,52.52.95.123,172.16.155.40,TLSv1.2,100
1895,14.919533,142.251.42.46,172.16.155.40,TLSv1.2,214
1896,14.919533,142.251.42.46,172.16.155.40,TLSv1.2,93
1897,14.919555,172.16.155.40,142.251.42.46,TCP,54
1898,14.919833,172.16.155.40,142.251.42.46,TLSv1.2,93
1899,14.920518,142.251.42.46,172.16.155.40,TCP,60
1900,14.934097,74.125.250.44,172.16.155.40,UDP,184
1901,14.934097,74.125.250.44,172.16.155.40,UDP,179
1902,14.934097,74.125.250.44,172.16.155.40,UDP,186
1903,14.934097,74.125.250.44,172.16.155.40,UDP,186
1904,14.93781,74.125.250.44,172.16.155.40,UDP,570
1905,14.93781,74.125.250.44,172.16.155.40,UDP,182
1906,14.950121,172.16.155.40,74.125.250.44,UDP,84
1907,14.956665,74.125.250.44,172.16.155.40,UDP,182
1908,14.959787,172.16.155.40,52.52.95.123,TCP,54
1909,14.992306,74.125.250.44,172.16.155.40,UDP,608
1910,15.000615,172.16.155.40,74.125.250.44,UDP,80
1911,15.028267,74.125.250.44,172.16.155.40,UDP,539
1912,15.036144,74.125.250.44,172.16.155.40,UDP,178
1913,15.036144,74.125.250.44,172.16.155.40,UDP,160
1914,15.036144,74.125.250.44,172.16.155.40,UDP,178
1915,15.037209,74.125.250.44,172.16.155.40,UDP,169
1916,15.051436,172.16.155.40,74.125.250.44,UDP,84
1917,15.051498,172.16.155.40,74.125.250.44,UDP,97
1918,15.054717,74.125.250.44,172.16.155.40,UDP,165
1919,15.066695,74.125.250.44,172.16.155.40,UDP,1165
1920,15.071454,172.16.155.40,74.125.250.44,UDP,81
1921,15.094951,74.125.250.44,172.16.155.40,UDP,100
1922,15.09919,74.125.250.44,172.16.155.40,UDP,484
1923,15.102322,172.16.155.40,74.125.250.44,UDP,84
1924,15.102749,74.125.250.44,172.16.155.40,UDP,119
1925,15.121928,74.125.250.44,172.16.155.40,UDP,81
1926,15.13788,74.125.250.44,172.16.155.40,UDP,168
1927,15.13788,74.125.250.44,172.16.155.40,UDP,173
1928,15.13788,74.125.250.44,172.16.155.40,UDP,170
1929,15.13788,74.125.250.44,172.16.155.40,UDP,166
1930,15.153207,172.16.155.40,74.125.250.44,UDP,84
1931,15.153419,74.125.250.44,172.16.155.40,UDP,161
1932,15.155086,172.16.155.40,74.125.250.44,UDP,100
1933,15.182004,74.125.250.44,172.16.155.40,UDP,327
1934,15.198286,172.16.155.40,74.125.250.44,UDP,100
1935,15.200157,172.16.155.40,74.125.250.44,UDP,100
1936,15.203888,172.16.155.2,224.0.0.2,HSRP,62
1937,15.204051,172.16.155.40,74.125.250.44,UDP,80
1938,15.206996,74.125.250.44,172.16.155.40,UDP,549
1939,15.215971,74.125.250.44,172.16.155.40,UDP,131
1940,15.246488,74.125.250.44,172.16.155.40,UDP,139
1941,15.246488,74.125.250.44,172.16.155.40,UDP,152
1942,15.246488,74.125.250.44,172.16.155.40,UDP,152
1943,15.246488,74.125.250.44,172.16.155.40,UDP,159
1944,15.249245,74.125.250.44,172.16.155.40,UDP,999
1945,15.25024,74.125.250.44,172.16.155.40,UDP,81
1946,15.25024,74.125.250.44,172.16.155.40,UDP,144
1947,15.25024,74.125.250.44,172.16.155.40,UDP,144
1948,15.25024,74.125.250.44,172.16.155.40,UDP,144
1949,15.255075,172.16.155.40,74.125.250.44,UDP,88
1950,15.263161,74.125.250.44,172.16.155.40,UDP,154
1951,15.286041,74.125.250.44,172.16.155.40,UDP,638
1952,15.305496,172.16.155.40,74.125.250.44,UDP,80
1953,15.315982,172.16.155.40,172.16.0.30,DNS,76
1954,15.317339,172.16.0.30,172.16.155.40,DNS,76
1955,15.329038,74.125.250.44,172.16.155.40,UDP,577
1956,15.344886,74.125.250.44,172.16.155.40,UDP,156
1957,15.345953,74.125.250.44,172.16.155.40,UDP,150
1958,15.345953,74.125.250.44,172.16.155.40,UDP,153
1959,15.345953,74.125.250.44,172.16.155.40,UDP,153
1960,15.355495,172.16.155.40,74.125.250.44,UDP,84
1961,15.362297,74.125.250.44,172.16.155.40,UDP,85
1962,15.377899,74.125.250.44,172.16.155.40,UDP,754
1963,15.387726,172.16.155.40,74.125.250.44,UDP,132
1964,15.406363,172.16.155.40,74.125.250.44,UDP,80
1965,15.41908,172.16.155.40,74.125.250.44,UDP,100
1966,15.430051,162.125.35.134,172.16.155.40,TLSv1.2,172
1967,15.433348,172.16.155.40,162.125.35.134,TLSv1.2,186
1968,15.433368,172.16.155.40,162.125.35.134,TCP,1514
1969,15.433368,172.16.155.40,162.125.35.134,TLSv1.2,1300
1970,15.438424,162.125.35.134,172.16.155.40,TCP,60
1971,15.438424,162.125.35.134,172.16.155.40,TCP,60
1972,15.438424,162.125.35.134,172.16.155.40,TCP,60
1973,15.438424,74.125.250.44,172.16.155.40,UDP,744
1974,15.439466,74.125.250.44,172.16.155.40,UDP,744
1975,15.457084,172.16.155.40,74.125.250.44,UDP,80
1976,15.461416,74.125.250.44,172.16.155.40,UDP,526
1977,15.46256,172.16.155.40,74.125.250.44,UDP,124
1978,15.471803,172.16.155.40,74.125.250.44,UDP,113
1979,15.491458,172.16.155.40,74.125.250.44,UDP,81
1980,15.501804,74.125.250.44,172.16.155.40,UDP,100
1981,15.507948,172.16.155.40,74.125.250.44,UDP,80
1982,15.512216,74.125.250.44,172.16.155.40,UDP,132
1983,15.512216,74.125.250.44,172.16.155.40,UDP,649
1984,15.522793,74.125.250.44,172.16.155.40,UDP,115
1985,15.537695,74.125.250.44,172.16.155.40,UDP,81
1986,15.554825,74.125.250.44,172.16.155.40,UDP,100
1987,15.558865,172.16.155.40,74.125.250.44,UDP,84
1988,15.560438,74.125.250.44,172.16.155.40,UDP,1049
1989,15.609332,172.16.155.40,74.125.250.44,UDP,80
1990,15.631759,74.125.250.44,172.16.155.40,UDP,871
1991,15.641806,74.125.250.44,172.16.155.40,UDP,856
1992,15.646415,74.125.250.44,172.16.155.40,UDP,115
1993,15.646731,172.16.155.40,74.125.250.44,UDP,100
1994,15.657013,74.125.250.44,172.16.155.40,UDP,491
1995,15.659684,172.16.155.40,74.125.250.44,UDP,84
1996,15.665944,74.125.250.44,172.16.155.40,UDP,81
1997,15.681157,74.125.250.44,172.16.155.40,UDP,157
1998,15.704363,74.125.250.44,172.16.155.40,UDP,169
1999,15.708298,172.16.155.40,74.125.250.44,UDP,100
2000,15.710203,172.16.155.40,74.125.250.44,UDP,84
2001,15.718458,74.125.250.44,172.16.155.40,UDP,669
2002,15.720991,74.125.250.44,172.16.155.40,UDP,176
2003,15.745239,74.125.250.44,172.16.155.40,UDP,168
2004,15.758629,74.125.250.44,172.16.155.40,UDP,148
2005,15.760242,172.16.155.40,74.125.250.44,UDP,84
2006,15.762084,74.125.250.44,172.16.155.40,UDP,173
2007,15.771108,74.125.250.44,172.16.155.40,UDP,1132
2008,15.774983,74.125.250.44,172.16.155.40,UDP,97
2009,15.779038,74.125.250.44,172.16.155.40,UDP,167
2010,15.794061,74.125.250.44,172.16.155.40,UDP,851
2011,15.799088,74.125.250.44,172.16.155.40,UDP,170
2012,15.802622,74.125.250.44,172.16.155.40,UDP,851
2013,15.810634,172.16.155.40,74.125.250.44,UDP,88
2014,15.820458,74.125.250.44,172.16.155.40,UDP,168
2015,15.826808,74.125.250.44,172.16.155.40,UDP,517
2016,15.838042,74.125.250.44,172.16.155.40,UDP,166
2017,15.860765,74.125.250.44,172.16.155.40,UDP,162
2018,15.861304,172.16.155.40,74.125.250.44,UDP,84
2019,15.874109,172.16.155.40,74.125.250.44,UDP,100
2020,15.880463,74.125.250.44,172.16.155.40,UDP,169
2021,15.891318,172.16.155.40,74.125.250.44,UDP,97
2022,15.901537,74.125.250.44,172.16.155.40,UDP,168
2023,15.911847,74.125.250.44,172.16.155.40,UDP,100
2024,15.911973,172.16.155.40,74.125.250.44,UDP,81
2025,15.912067,172.16.155.40,74.125.250.44,UDP,80
2026,15.917925,74.125.250.44,172.16.155.40,UDP,932
2027,15.920351,74.125.250.44,172.16.155.40,UDP,166
2028,15.935554,172.16.155.40,74.125.250.44,UDP,100
2029,15.948614,74.125.250.44,172.16.155.40,UDP,167
2030,15.955595,74.125.250.44,172.16.155.40,UDP,875
2031,15.961996,74.125.250.44,172.16.155.40,UDP,100
2032,15.962839,172.16.155.40,74.125.250.44,UDP,84
2033,15.963014,74.125.250.44,172.16.155.40,UDP,167
2034,15.982118,74.125.250.44,172.16.155.40,UDP,160
2035,15.998469,74.125.250.44,172.16.155.40,UDP,1095
2036,15.998469,142.251.12.189,172.16.155.40,TLSv1.2,106
2037,15.998469,74.125.250.44,172.16.155.40,UDP,158
2038,16.013382,74.125.250.44,172.16.155.40,UDP,144
2039,16.013612,172.16.155.40,74.125.250.44,UDP,84
2040,16.019864,74.125.250.44,172.16.155.40,UDP,159
2041,16.034522,74.125.250.44,172.16.155.40,UDP,602
2042,16.03887,172.16.155.40,142.251.12.189,TCP,54
2043,16.039332,74.125.250.44,172.16.155.40,UDP,158
2044,16.062674,74.125.250.44,172.16.155.40,UDP,156
2045,16.064353,172.16.155.40,74.125.250.44,UDP,84
2046,16.077393,74.125.250.44,172.16.155.40,UDP,115
2047,16.077393,74.125.250.44,172.16.155.40,UDP,81
2048,16.07847,74.125.250.44,172.16.155.40,UDP,155
2049,16.089963,74.125.250.44,172.16.155.40,UDP,959
2050,16.102886,74.125.250.44,172.16.155.40,UDP,151
2051,16.115177,172.16.155.40,74.125.250.44,UDP,84
2052,16.120946,74.125.250.44,172.16.155.40,UDP,143
2053,16.124992,74.125.250.44,172.16.155.40,UDP,746
2054,16.140489,74.125.250.44,172.16.155.40,UDP,148
2055,16.158369,74.125.250.44,172.16.155.40,UDP,157
2056,16.165949,172.16.155.40,74.125.250.44,UDP,84
2057,16.172345,74.125.250.44,172.16.155.40,UDP,690
2058,16.173356,74.125.250.44,172.16.155.40,UDP,145
2059,16.174399,74.125.250.44,172.16.155.40,UDP,691
2060,16.18074,74.125.250.44,172.16.155.40,UDP,162
2061,16.201473,74.125.250.44,172.16.155.40,UDP,161
2062,16.210758,172.16.155.40,74.125.250.44,UDP,100
2063,16.216617,172.16.155.40,74.125.250.44,UDP,84
2064,16.219617,172.16.155.40,74.125.250.44,UDP,84
2065,16.22193,74.125.250.44,172.16.155.40,UDP,170
2066,16.239557,74.125.250.44,172.16.155.40,UDP,573
2067,16.241326,74.125.250.44,172.16.155.40,UDP,174
2068,16.262185,74.125.250.44,172.16.155.40,UDP,169
2069,16.265396,74.125.250.44,172.16.155.40,UDP,97
2070,16.267376,172.16.155.40,74.125.250.44,UDP,84
2071,16.279621,74.125.250.44,172.16.155.40,UDP,171
2072,16.282947,74.125.250.44,172.16.155.40,UDP,453
2073,16.310924,74.125.250.44,172.16.155.40,UDP,175
2074,16.311629,172.16.155.40,74.125.250.44,UDP,97
2075,16.315289,74.125.250.44,172.16.155.40,UDP,818
2076,16.318118,172.16.155.40,74.125.250.44,UDP,84
2077,16.322465,74.125.250.44,172.16.155.40,UDP,171
2078,16.331374,172.16.155.40,74.125.250.44,UDP,81
2079,16.339299,74.125.250.44,172.16.155.40,UDP,173
2080,16.366678,74.125.250.44,172.16.155.40,UDP,160
2081,16.366678,74.125.250.44,172.16.155.40,UDP,950
2082,16.369045,172.16.155.40,74.125.250.44,UDP,84
2083,16.370724,74.125.250.44,172.16.155.40,UDP,100
2084,16.378685,74.125.250.44,172.16.155.40,UDP,159
2085,16.399393,74.125.250.44,172.16.155.40,UDP,176
2086,16.409275,74.125.250.44,172.16.155.40,UDP,660
2087,16.419984,172.16.155.40,74.125.250.44,UDP,84
2088,16.430697,74.125.250.44,172.16.155.40,UDP,171
2089,16.441099,74.125.250.44,172.16.155.40,UDP,168
2090,16.446976,74.125.250.44,172.16.155.40,UDP,571
2091,16.462543,74.125.250.44,172.16.155.40,UDP,165
2092,16.470246,172.16.155.40,74.125.250.44,UDP,84
2093,16.477181,74.125.250.44,172.16.155.40,UDP,568
2094,16.479541,74.125.250.44,172.16.155.40,UDP,160
2095,16.486621,74.125.250.44,172.16.155.40,UDP,131
2096,16.500207,74.125.250.44,172.16.155.40,UDP,159
2097,16.50592,74.125.250.44,172.16.155.40,UDP,81
2098,16.510556,74.125.250.44,172.16.155.40,UDP,132
2099,16.516892,74.125.250.44,172.16.155.40,DTLSv1.2,359
2100,16.521551,172.16.155.40,74.125.250.44,UDP,84
2101,16.524707,74.125.250.44,172.16.155.40,UDP,161
2102,16.542357,74.125.250.44,172.16.155.40,UDP,157
2103,16.560698,74.125.250.44,172.16.155.40,UDP,668
2104,16.564475,74.125.250.44,172.16.155.40,UDP,149
2105,16.570765,74.125.250.44,172.16.155.40,UDP,669
2106,16.572375,172.16.155.40,74.125.250.44,UDP,84
2107,16.587231,74.125.250.44,172.16.155.40,UDP,153
2108,16.593369,172.16.155.40,74.125.250.44,UDP,100
2109,16.593835,74.125.250.44,172.16.155.40,UDP,133
2110,16.599255,74.125.250.44,172.16.155.40,UDP,139
2111,16.610101,74.125.250.44,172.16.155.40,UDP,1152
2112,16.613309,74.125.250.44,172.16.155.40,UDP,1152
2113,16.616248,74.125.250.44,172.16.155.40,UDP,1149
2114,16.623114,172.16.155.40,74.125.250.44,UDP,84
2115,16.625637,74.125.250.44,172.16.155.40,UDP,132
2116,16.640721,74.125.250.44,172.16.155.40,UDP,138
2117,16.658508,74.125.250.44,172.16.155.40,UDP,140
2118,16.67361,172.16.155.40,74.125.250.44,UDP,80
2119,16.673692,74.125.250.44,172.16.155.40,UDP,81
2120,16.688693,74.125.250.44,172.16.155.40,UDP,139
2121,16.690603,74.125.250.44,172.16.155.40,UDP,1129
2122,16.696973,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
2123,16.698046,172.16.155.40,74.125.250.44,UDP,100
2124,16.708469,74.125.250.44,172.16.155.40,UDP,132
2125,16.715257,172.16.155.40,74.125.250.44,UDP,148
2126,16.721397,74.125.250.44,172.16.155.40,UDP,129
2127,16.723068,172.16.155.40,74.125.250.44,DTLSv1.2,107
2128,16.723996,172.16.155.40,74.125.250.44,UDP,84
2129,16.728937,74.125.250.44,172.16.155.40,UDP,707
2130,16.729227,172.16.155.40,74.125.250.44,UDP,100
2131,16.73139,172.16.155.40,74.125.250.44,UDP,113
2132,16.731863,74.125.250.44,172.16.155.40,UDP,707
2133,16.738643,74.125.250.44,172.16.155.40,UDP,125
2134,16.751495,172.16.155.40,74.125.250.44,UDP,81
2135,16.760171,74.125.250.44,172.16.155.40,UDP,124
2136,16.761185,74.125.250.44,172.16.155.40,UDP,573
2137,16.773426,172.16.155.40,74.125.250.44,UDP,100
2138,16.774345,172.16.155.40,74.125.250.44,UDP,84
2139,16.778359,74.125.250.44,172.16.155.40,UDP,100
2140,16.780766,74.125.250.44,172.16.155.40,UDP,129
2141,16.802545,74.125.250.44,172.16.155.40,UDP,132
2142,16.814762,74.125.250.44,172.16.155.40,UDP,908
2143,16.820352,74.125.250.44,172.16.155.40,UDP,137
2144,16.825354,172.16.155.40,74.125.250.44,UDP,84
2145,16.826865,74.125.250.44,172.16.155.40,UDP,909
2146,16.83243,74.125.250.44,172.16.155.40,UDP,909
2147,16.837993,74.125.250.44,172.16.155.40,UDP,128
2148,16.863467,74.125.250.44,172.16.155.40,UDP,132
2149,16.875833,172.16.155.40,74.125.250.44,UDP,84
2150,16.877732,74.125.250.44,172.16.155.40,UDP,131
2151,16.895322,74.125.250.44,172.16.155.40,UDP,227
2152,16.90106,74.125.250.44,172.16.155.40,UDP,85
2153,16.905671,74.125.250.44,172.16.155.40,UDP,115
2154,16.925779,74.125.250.44,172.16.155.40,UDP,81
2155,16.926295,172.16.155.40,74.125.250.44,UDP,84
2156,16.94256,172.16.155.40,74.125.250.44,STUN,154
2157,16.946538,74.125.250.44,172.16.155.40,UDP,294
2158,16.961994,74.125.250.44,172.16.155.40,STUN,134
2159,16.97639,172.16.155.40,74.125.250.44,UDP,80
2160,16.977379,74.125.250.44,172.16.155.40,UDP,216
2161,17.026445,172.16.155.40,74.125.250.44,UDP,80
2162,17.046664,74.125.250.44,172.16.155.40,UDP,568
2163,17.077291,172.16.155.40,74.125.250.44,UDP,80
2164,17.085135,74.125.250.44,172.16.155.40,UDP,158
2165,17.085135,74.125.250.44,172.16.155.40,UDP,156
2166,17.085135,74.125.250.44,172.16.155.40,UDP,167
2167,17.086213,74.125.250.44,172.16.155.40,UDP,182
2168,17.098965,74.125.250.44,172.16.155.40,UDP,136
2169,17.128019,172.16.155.40,74.125.250.44,UDP,84
2170,17.151396,172.16.155.40,74.125.250.44,UDP,97
2171,17.154642,74.125.250.44,172.16.155.40,UDP,1032
2172,17.162668,74.125.250.44,172.16.155.40,UDP,1032
2173,17.168925,74.125.250.44,172.16.155.40,UDP,1033
2174,17.171431,172.16.155.40,74.125.250.44,UDP,81
2175,17.178694,172.16.155.40,74.125.250.44,UDP,84
2176,17.182035,74.125.250.44,172.16.155.40,UDP,339
2177,17.18591,74.125.250.44,172.16.155.40,UDP,100
2178,17.189079,74.125.250.44,172.16.155.40,UDP,130
2179,17.189079,74.125.250.44,172.16.155.40,UDP,127
2180,17.189079,74.125.250.44,172.16.155.40,UDP,144
2181,17.189079,74.125.250.44,172.16.155.40,UDP,143
2182,17.193097,74.125.250.44,172.16.155.40,UDP,869
2183,17.197899,74.125.250.44,172.16.155.40,UDP,145
2184,17.226419,74.125.250.44,172.16.155.40,UDP,292
2185,17.229475,172.16.155.40,74.125.250.44,UDP,88
2186,17.236994,74.125.250.44,172.16.155.40,UDP,100
2187,17.275494,74.125.250.44,172.16.155.40,UDP,1074
2188,17.279392,74.125.250.44,172.16.155.40,UDP,1075
2189,17.281592,172.16.155.40,74.125.250.44,UDP,80
2190,17.28815,74.125.250.44,172.16.155.40,UDP,133
2191,17.28815,74.125.250.44,172.16.155.40,UDP,133
2192,17.28815,74.125.250.44,172.16.155.40,UDP,97
2193,17.28815,74.125.250.44,172.16.155.40,UDP,136
2194,17.298283,172.16.155.40,74.125.250.44,UDP,100
2195,17.300898,74.125.250.44,172.16.155.40,UDP,139
2196,17.319571,74.125.250.44,172.16.155.40,UDP,85
2197,17.322748,74.125.250.44,172.16.155.40,UDP,149
